# Plot Data for Intial_H2_5wt_Pd_Al2O3_PdK_mu_timeseries_nAverage300.dat
#---------------------------------
#  X1          data__mag_    X2         model__mag_  
 4.571262748  0.154306443  4.571262748  0.014638010
 4.601942364  0.166844697  4.601942364  0.016718278
 4.632621979  0.175811852  4.632621979  0.017306842
 4.663301595  0.180789250  4.663301595  0.016461777
 4.693981211  0.181456217  4.693981211  0.014394785
 4.724660827  0.177602610  4.724660827  0.011433390
 4.755340442  0.169148875  4.755340442  0.008012852
 4.786020058  0.156168256  4.786020058  0.004805923
 4.816699674  0.138905765  4.816699674  0.003465285
 4.847379290  0.117789348  4.847379290  0.005037521
 4.878058905  0.093430641  4.878058905  0.007161500
 4.908738521  0.066617639  4.908738521  0.008750722
 4.939418137  0.038328068  4.939418137  0.009553866
 4.970097753  0.010440199  4.970097753  0.009544976
 5.000777369  0.020382326  5.000777369  0.008808121
 5.031456984  0.046991770  5.031456984  0.007500442
 5.062136600  0.071415518  5.062136600  0.005834744
 5.092816216  0.092533965  5.092816216  0.004089658
 5.123495832  0.109603815  5.123495832  0.002715726
 5.154175447  0.122105394  5.154175447  0.002454052
 5.184855063  0.129746213  5.184855063  0.003217367
 5.215534679  0.132467085  5.215534679  0.004120009
 5.246214295  0.130437971  5.246214295  0.004767112
 5.276893910  0.124042015  5.276893910  0.005055622
 5.307573526  0.113848699  5.307573526  0.004987313
 5.338253142  0.100578171  5.338253142  0.004614992
 5.368932758  0.085059501  5.368932758  0.004021227
 5.399612373  0.068186653  5.399612373  0.003307108
 5.430291989  0.050878567  5.430291989  0.002588590
 5.460971605  0.034061692  5.460971605  0.002001060
 5.491651221  0.018779643  5.491651221  0.001688000
 5.522330836  0.007749643  5.522330836  0.001694858
 5.553010452  0.010933261  5.553010452  0.001889239
 5.583690068  0.018798148  5.583690068  0.002116568
 5.614369684  0.024618759  5.614369684  0.002300243
 5.645049299  0.027754835  5.645049299  0.002418645
 5.675728915  0.028249302  5.675728915  0.002473652
 5.706408531  0.026397630  5.706408531  0.002472953
 5.737088147  0.022699891  5.737088147  0.002421623
 5.767767762  0.017931095  5.767767762  0.002320095
 5.798447378  0.013474124  5.798447378  0.002166866
 5.829126994  0.011909313  5.829126994  0.001964210
 5.859806610  0.014816063  5.859806610  0.001725751
 5.890486225  0.020031984  5.890486225  0.001485944
 5.921165841  0.025488195  5.921165841  0.001309014
 5.951845457  0.030234641  5.951845457  0.001274279
 5.982525073  0.033821065  5.982525073  0.001407215
 6.013204689  0.036035104  6.013204689  0.001644954
 6.043884304  0.036815874  6.043884304  0.001899946
 6.074563920  0.036215351  6.074563920  0.002105028
 6.105243536  0.034371794  6.105243536  0.002216220
 6.135923152  0.031485700  6.135923152  0.002207933
 6.166602767  0.027796259  6.166602767  0.002070422
 6.197282383  0.023558774  6.197282383  0.001808900
 6.227961999  0.019024546  6.227961999  0.001443781
 6.258641615  0.014425857  6.258641615  0.001014846
 6.289321230  0.009972840  6.289321230  6.111942e-4
 6.320000846  0.005895565  6.320000846  5.073635e-4
 6.350680462  0.002849218  6.350680462  8.106504e-4
 6.381360078  0.003393831  6.381360078  0.001180240
 6.412039693  0.006060697  6.412039693  0.001480092
 6.442719309  0.008739607  6.442719309  0.001664966
 6.473398925  0.011142642  6.473398925  0.001715817
 6.504078541  0.013210758  6.504078541  0.001629661
 6.534758156  0.014907830  6.534758156  0.001416960
 6.565437772  0.016190456  6.565437772  0.001099842
 6.596117388  0.017005792  6.596117388  7.108241e-4
 6.626797004  0.017297992  6.626797004  3.018544e-4
 6.657476619  0.017017460  6.657476619  2.370261e-4
 6.688156235  0.016130003  6.688156235  6.015106e-4
 6.718835851  0.014624231  6.718835851  9.301501e-4
 6.749515467  0.012516404  6.749515467  0.001172510
 6.780195082  0.009852459  6.780195082  0.001310191
 6.810874698  0.006707404  6.810874698  0.001337094
 6.841554314  0.003183312  6.841554314  0.001257595
 6.872233930  6.410814e-4  6.872233930  0.001085208
 6.902913545  0.004529556  6.902913545  8.408128e-4
 6.933593161  0.008430137  6.933593161  5.508977e-4
 6.964272777  0.012184439  6.964272777  2.503030e-4
 6.994952393  0.015668831  6.994952393  1.328360e-4
 7.025632009  0.018781507  7.025632009  3.730075e-4
 7.056311624  0.021449484  7.056311624  5.954299e-4
 7.086991240  0.023634556  7.086991240  7.598186e-4
 7.117670856  0.025337102  7.117670856  8.574176e-4
 7.148350472  0.026596879  7.148350472  8.878012e-4
 7.179030087  0.027489688  7.179030087  8.565392e-4
 7.209709703  0.028118747  7.209709703  7.736375e-4
 7.240389319  0.028599989  7.240389319  6.519028e-4
 7.271068935  0.029042040  7.271068935  5.052975e-4
 7.301748550  0.029524421  7.301748550  3.474807e-4
 7.332428166  0.030080176  7.332428166  1.909034e-4
 7.363107782  0.030689212  7.363107782  5.131627e-5
 7.393787398  0.031284711  7.393787398  9.539937e-5
 7.424467013  0.031769476  7.424467013  2.021057e-4
 7.455146629  0.032035974  7.455146629  2.876742e-4
 7.485826245  0.031984505  7.485826245  3.499600e-4
 7.516505861  0.031536598  7.516505861  3.893096e-4
 7.547185476  0.030643103  7.547185476  4.069259e-4
 7.577865092  0.029287665  7.577865092  4.045445e-4
 7.608544708  0.027486574  7.608544708  3.843821e-4
 7.639224324  0.025285911  7.639224324  3.491737e-4
 7.669903939  0.022756733  7.669903939  3.021957e-4
 7.700583555  0.019988908  7.700583555  2.472793e-4
 7.731263171  0.017084186  7.731263171  1.890886e-4
 7.761942787  0.014149052  7.761942787  1.347652e-4
 7.792622402  0.011288060  7.792622402  1.000543e-4
 7.823302018  0.008598659  7.823302018  1.088106e-4
 7.853981634  0.006169745  7.853981634  1.527403e-4
 7.884661250  0.004091155  7.884661250  2.079737e-4
 7.915340865  0.002503500  7.915340865  2.628671e-4
 7.946020481  0.001746528  7.946020481  3.109469e-4
 7.976700097  0.002013316  7.976700097  3.468265e-4
 8.007379713  0.002655618  8.007379713  3.655774e-4
 8.038059329  0.003259517  8.038059329  3.632073e-4
 8.068738944  0.003738110  8.068738944  3.375619e-4
 8.099418560  0.004084657  8.099418560  2.896344e-4
 8.130098176  0.004302079  8.130098176  2.262750e-4
 8.160777792  0.004386206  8.160777792  1.688219e-4
 8.191457407  0.004325543  8.191457407  1.661972e-4
 8.222137023  0.004107989  8.222137023  2.347509e-4
 8.252816639  0.003730819  8.252816639  3.299467e-4
 8.283496255  0.003213922  8.283496255  4.212876e-4
 8.314175870  0.002623431  8.314175870  4.928764e-4
 8.344855486  0.002125325  8.344855486  5.347895e-4
 8.375535102  0.002031076  8.375535102  5.411618e-4
 8.406214718  0.002512905  8.406214718  5.101353e-4
 8.436894333  0.003348491  8.436894333  4.442951e-4
 8.467573949  0.004286577  8.467573949  3.518012e-4
 8.498253565  0.005180461  8.498253565  2.508528e-4
 8.528933181  0.005941277  8.528933181  1.868523e-4
 8.559612796  0.006511311  8.559612796  2.222767e-4
 8.590292412  0.006855884  8.590292412  3.198748e-4
 8.620972028  0.006961194  8.620972028  4.206883e-4
 8.651651644  0.006833419  8.651651644  4.995514e-4
 8.682331259  0.006497502  8.682331259  5.448615e-4
 8.713010875  0.005995140  8.713010875  5.513535e-4
 8.743690491  0.005381856  8.743690491  5.185313e-4
 8.774370107  0.004722966  8.774370107  4.503342e-4
 8.805049722  0.004087652  8.805049722  3.554905e-4
 8.835729338  0.003539180  8.835729338  2.503449e-4
 8.866408954  0.003119411  8.866408954  1.728757e-4
 8.897088570  0.002832341  8.897088570  1.893355e-4
 8.927768185  0.002643017  8.927768185  2.759370e-4
 8.958447801  0.002501955  8.958447801  3.689941e-4
 8.989127417  0.002378959  8.989127417  4.429366e-4
 9.019807033  0.002285206  9.019807033  4.876230e-4
 9.050486649  0.002274829  9.050486649  4.991353e-4
 9.081166264  0.002415880  9.081166264  4.777175e-4
 9.111845880  0.002737069  9.111845880  4.272039e-4
 9.142525496  0.003205275  9.142525496  3.550442e-4
 9.173205112  0.003754181  9.173205112  2.735602e-4
 9.203884727  0.004316316  9.203884727  2.048081e-4
 9.234564343  0.004836016  9.234564343  1.848757e-4
 9.265243959  0.005272302  9.265243959  2.251849e-4
 9.295923575  0.005599686  9.295923575  2.899969e-4
 9.326603190  0.005809295  9.326603190  3.507944e-4
 9.357282806  0.005910678  9.357282806  3.949152e-4
 9.387962422  0.005934013  9.387962422  4.171991e-4
 9.418642038  0.005931573  9.418642038  4.165641e-4
 9.449321653  0.005975364  9.449321653  3.948788e-4
 9.480001269  0.006145933  9.480001269  3.565782e-4
 9.510680885  0.006510326  9.510680885  3.086950e-4
 9.541360501  0.007098762  9.541360501  2.613025e-4
 9.572040116  0.007896781  9.572040116  2.275522e-4
 9.602719732  0.008856420  9.602719732  2.192240e-4
 9.633399348  0.009913598  9.633399348  2.363891e-4
 9.664078964  0.011000642  9.664078964  2.671244e-4
 9.694758579  0.012052435  9.694758579  2.989307e-4
 9.725438195  0.013008917  9.725438195  3.240573e-4
 9.756117811  0.013816366  9.756117811  3.388590e-4
 9.786797427  0.014428599  9.786797427  3.424050e-4
 9.817477042  0.014808491  9.817477042  3.355223e-4
 9.848156658  0.014929790  9.848156658  3.201681e-4
 9.878836274  0.014779111  9.878836274  2.990109e-4
 9.909515890  0.014357936  9.909515890  2.751997e-4
 9.940195505  0.013684459  9.940195505  2.523038e-4
 9.970875121  0.012795162  9.970875121  2.342604e-4
