# Plot Data for Final H2 5wt% Pd_Al2O3_PdK_mu_timeseries_nAverage300.dat
#---------------------------------
#  X1          data__mag_    X2         model__mag_  
 4.847379290  0.113111478  4.847379290  7.221015e-4
 4.878058905  0.089269367  4.878058905  0.003534392
 4.908738521  0.063394175  4.908738521  0.006213313
 4.939418137  0.036796353  4.939418137  0.008221114
 4.970097753  0.013922976  4.970097753  0.009496520
 5.000777369  0.023232056  5.000777369  0.010045056
 5.031456984  0.046721113  5.031456984  0.009922289
 5.062136600  0.068888414  5.062136600  0.009223039
 5.092816216  0.088020277  5.092816216  0.008070443
 5.123495832  0.103365226  5.123495832  0.006605494
 5.154175447  0.114478174  5.154175447  0.004979625
 5.184855063  0.121145704  5.184855063  0.003358934
 5.215534679  0.123367880  5.215534679  0.001984517
 5.246214295  0.121343465  5.246214295  0.001437659
 5.276893910  0.115449398  5.276893910  0.001999050
 5.307573526  0.106213291  5.307573526  0.002781470
 5.338253142  0.094279937  5.338253142  0.003396365
 5.368932758  0.080373628  5.368932758  0.003770636
 5.399612373  0.065258486  5.399612373  0.003909856
 5.430291989  0.049699182  5.430291989  0.003850343
 5.460971605  0.034424820  5.460971605  0.003643872
 5.491651221  0.020101797  5.491651221  0.003348527
 5.522330836  0.007369301  5.522330836  0.003020492
 5.553010452  0.004155835  5.553010452  0.002705327
 5.583690068  0.012606385  5.583690068  0.002429404
 5.614369684  0.018886035  5.614369684  0.002195301
 5.645049299  0.022781910  5.645049299  0.001986146
 5.675728915  0.024396147  5.675728915  0.001778888
 5.706408531  0.023981455  5.706408531  0.001560475
 5.737088147  0.021941054  5.737088147  0.001342807
 5.767767762  0.018874585  5.767767762  0.001176909
 5.798447378  0.015713979  5.798447378  0.001149204
 5.829126994  0.013895399  5.829126994  0.001309691
 5.859806610  0.014759969  5.859806610  0.001609619
 5.890486225  0.018003913  5.890486225  0.001964338
 5.921165841  0.022265331  5.921165841  0.002307033
 5.951845457  0.026504448  5.951845457  0.002590877
 5.982525073  0.030125327  5.982525073  0.002782671
 6.013204689  0.032790699  6.013204689  0.002859707
 6.043884304  0.034318333  6.043884304  0.002808815
 6.074563920  0.034634403  6.074563920  0.002626138
 6.105243536  0.033749297  6.105243536  0.002316946
 6.135923152  0.031741582  6.135923152  0.001895120
 6.166602767  0.028745240  6.166602767  0.001382216
 6.197282383  0.024939361  6.197282383  8.060540e-4
 6.227961999  0.020542414  6.227961999  1.989623e-4
 6.258641615  0.015819659  6.258641615  4.048885e-4
 6.289321230  0.011138382  6.289321230  9.704490e-4
 6.320000846  0.007233975  6.320000846  0.001465808
 6.350680462  0.005951001  6.350680462  0.001863307
 6.381360078  0.008132050  6.381360078  0.002141705
 6.412039693  0.011477155  6.412039693  0.002287578
 6.442719309  0.014708773  6.442719309  0.002296182
 6.473398925  0.017423980  6.473398925  0.002171727
 6.504078541  0.019462115  6.504078541  0.001927113
 6.534758156  0.020751695  6.534758156  0.001583331
 6.565437772  0.021270078  6.565437772  0.001169374
 6.596117388  0.021028941  6.596117388  7.272076e-4
 6.626797004  0.020066974  6.626797004  3.660251e-4
 6.657476619  0.018445016  6.657476619  4.568816e-4
 6.688156235  0.016242309  6.688156235  8.165473e-4
 6.718835851  0.013553816  6.718835851  0.001158085
 6.749515467  0.010489971  6.749515467  0.001425828
 6.780195082  0.007186466  6.780195082  0.001600658
 6.810874698  0.003885268  6.810874698  0.001675665
 6.841554314  0.002022680  6.841554314  0.001652332
