E;11
24151.246;2.64E-04
24151.404;2.46E-04
24151.56;2.24E-04
24151.717;2.01E-04
24151.873;1.75E-04
24152.03;1.47E-04
24152.186;1.17E-04
24152.342;8.53E-05
24152.5;5.10E-05
24152.656;1.63E-05
24152.812;-2.00E-05
24152.969;-5.68E-05
24153.125;-9.45E-05
24153.281;-1.32E-04
24153.44;-1.70E-04
24153.596;-2.08E-04
24153.752;-2.44E-04
24153.908;-2.80E-04
24154.064;-3.14E-04
24154.223;-3.47E-04
24154.379;-3.78E-04
24154.535;-4.06E-04
24154.691;-4.32E-04
24154.848;-4.54E-04
24155.004;-4.75E-04
24155.162;-4.91E-04
24155.318;-5.06E-04
24155.475;-5.15E-04
24155.63;-5.23E-04
24155.787;-5.24E-04
24155.943;-5.26E-04
24156.098;-5.20E-04
24156.256;-5.15E-04
24156.412;-5.03E-04
24156.568;-4.91E-04
24156.725;-4.75E-04
24156.88;-4.57E-04
24157.04;-4.36E-04
24157.195;-4.14E-04
24157.352;-3.89E-04
24157.508;-3.64E-04
24157.664;-3.38E-04
24157.822;-3.10E-04
24157.979;-2.83E-04
24158.135;-2.55E-04
24158.291;-2.27E-04
24158.447;-2.00E-04
24158.605;-1.73E-04
24158.762;-1.47E-04
24158.918;-1.22E-04
24159.074;-9.92E-05
24159.23;-7.68E-05
24159.389;-5.67E-05
24159.545;-3.76E-05
24159.701;-2.18E-05
24159.857;-6.62E-06
24160.014;4.67E-06
24160.172;1.56E-05
24160.328;2.20E-05
24160.484;2.80E-05
24160.64;2.97E-05
24160.799;3.08E-05
24160.955;2.83E-05
24161.111;2.49E-05
24161.268;1.86E-05
24161.424;1.13E-05
24161.582;1.83E-06
24161.738;-8.42E-06
24161.895;-1.99E-05
24162.05;-3.20E-05
24162.209;-4.48E-05
24162.365;-5.75E-05
24162.521;-7.02E-05
24162.678;-8.22E-05
24162.834;-9.38E-05
24162.992;-1.04E-04
24163.148;-1.14E-04
24163.305;-1.21E-04
24163.46;-1.28E-04
24163.62;-1.31E-04
24163.775;-1.34E-04
24163.932;-1.34E-04
24164.088;-1.32E-04
24164.246;-1.28E-04
24164.4;-1.22E-04
24164.557;-1.14E-04
24164.713;-1.05E-04
24164.87;-9.30E-05
24165.027;-7.98E-05
24165.184;-6.54E-05
24165.34;-4.97E-05
24165.496;-3.32E-05
24165.654;-1.54E-05
24165.81;2.58E-06
24165.967;2.12E-05
24166.123;4.00E-05
24166.281;5.92E-05
24166.438;7.81E-05
24166.594;9.67E-05
24166.75;1.15E-04
24166.908;1.33E-04
24167.064;1.51E-04
24167.22;1.67E-04
24167.377;1.83E-04
24167.535;1.98E-04
24167.691;2.12E-04
24167.848;2.24E-04
24168.004;2.36E-04
24168.162;2.47E-04
24168.318;2.57E-04
24168.475;2.66E-04
24168.633;2.73E-04
24168.79;2.80E-04
24168.945;2.86E-04
24169.102;2.91E-04
24169.26;2.95E-04
24169.416;2.99E-04
24169.572;3.01E-04
24169.729;3.04E-04
24169.887;3.05E-04
24170.043;3.06E-04
24170.2;3.06E-04
24170.357;3.05E-04
24170.514;3.03E-04
24170.67;3.00E-04
24170.826;2.97E-04
24170.984;2.91E-04
24171.14;2.85E-04
24171.297;2.77E-04
24171.455;2.68E-04
24171.611;2.58E-04
24171.768;2.46E-04
24171.924;2.33E-04
24172.082;2.18E-04
24172.238;2.02E-04
24172.395;1.84E-04
24172.549;1.66E-04
24172.707;1.45E-04
24172.863;1.25E-04
24173.02;1.03E-04
24173.178;8.05E-05
24173.334;5.73E-05
24173.49;3.42E-05
24173.648;1.04E-05
24173.805;-1.29E-05
24173.96;-3.60E-05
24174.117;-5.86E-05
24174.275;-8.09E-05
24174.432;-1.02E-04
24174.588;-1.22E-04
24174.746;-1.41E-04
24174.902;-1.59E-04
24175.059;-1.75E-04
24175.217;-1.90E-04
24175.373;-2.02E-04
24175.53;-2.13E-04
24175.688;-2.22E-04
24175.844;-2.29E-04
24176;-2.34E-04
24176.158;-2.37E-04
24176.314;-2.39E-04
24176.47;-2.38E-04
24176.627;-2.36E-04
24176.785;-2.31E-04
24176.941;-2.26E-04
24177.098;-2.18E-04
24177.256;-2.10E-04
24177.412;-1.99E-04
24177.568;-1.88E-04
24177.727;-1.75E-04
24177.883;-1.61E-04
24178.04;-1.47E-04
24178.197;-1.30E-04
24178.354;-1.14E-04
24178.51;-9.64E-05
24178.668;-7.82E-05
24178.824;-5.92E-05
24178.98;-3.97E-05
24179.139;-1.91E-05
24179.295;1.83E-06
24179.453;2.35E-05
24179.61;4.58E-05
24179.766;6.83E-05
24179.924;9.20E-05
24180.08;1.16E-04
