Energy	0	1	2
24151.56	3.47731316341666e-05	-9.59469502589143e-05	0.0006025300369929679
24151.717	4.8427439957487395e-05	-0.000132642682287823	0.000600265800274662
24151.873	6.2503767683335e-05	-0.000167902048600941	0.000595763693272323
24152.03	7.649706786355291e-05	-0.000202517581611528	0.0005773062651879621
24152.186	9.027990830715691e-05	-0.000235537711131102	0.000556343780993639
24152.342	0.000103716602539343	-0.000267759704861187	0.000523153672334446
24152.5	0.000116596702544878	-0.00029871286208166297	0.000486957439263759
24152.656000000003	0.00012866963385948702	-0.000328299971656357	0.00044174455463701794
24152.812	0.000139693052942931	-0.00035629048082810096	0.000394578666001917
24152.968999999997	0.000149795115931713	-0.000383149967527125	0.00034152578522154
24153.125	0.000158650558454034	-0.000408479870147596	0.000287867353973671
24153.281000000003	0.000166350517238722	-0.000432526243664765	0.000232715166810221
24153.44	0.000172821186071761	-0.000455401340872596	0.000178553950703029
24153.596	0.00017784613753398702	-0.000476504018098318	0.000128489212151498
24153.752	0.000181643315820094	-0.000496266595811739	8.3326697572412e-05
24153.908	0.000183958472459379	-0.000514335068687976	4.64183103807623e-05
24154.064	0.00018517187627794198	-0.000531145466945177	1.83623404399635e-05
24154.222999999998	0.000184835053829408	-0.000546206839393602	2.66856330493851e-06
24154.379	0.000183580017178105	-0.000559931138234335	6.77291034008873e-07
24154.535	0.000180770244156216	-0.00057145264114628	1.4080633099952802e-05
24154.691000000003	0.000177240857840338	-0.000581960031317997	4.5108510166540295e-05
24154.847999999998	0.000172231206707632	-0.000590024180873127	9.303854533438e-05
24155.004	0.000166686071583914	-0.000597211797461549	0.000161407751289121
24155.162	0.000159704835913801	-0.000601787799546403	0.000247222182849591
24155.318	0.00015245056707447399	-0.0006056003811096	0.00035307089303465
24155.475	0.000144030392068053	-0.000606523137143527	0.000472211380374379
24155.63	0.000135406312631017	-0.000606954616141543	0.000608754246289832
24155.787	0.000125863137428088	-0.0006043496439927111	0.0007542634662858709
24155.943	0.000116224573655584	-0.0006014437198676871	0.0009090906590799711
24156.102000000003	0.000106082114297221	-0.0005954737045591519	0.00106977691392031
24156.256	9.564996223348929e-05	-0.000589161902391408	0.00122385593749613
24156.412	8.50512562969728e-05	-0.000579884353244748	0.00137909685210691
24156.568	7.44540579069118e-05	-0.00057035174375714	0.00151712030867017
24156.725	6.39076641130532e-05	-0.000558121806756496	0.00165122336992119
24156.88	5.34179310140333e-05	-0.00054548572296644	0.00175295976399875
24157.04	4.31581674118348e-05	-0.0005303371521327411	0.0018509496160680399
24157.195	3.3197021319645804e-05	-0.000514828447923746	0.00190171330482768
24157.352000000003	2.38454440928472e-05	-0.000497416730275985	0.00194921094738575
24157.507999999998	1.48218707565874e-05	-0.00047940005093832403	0.00194225988029207
24157.664	6.6189498483902e-06	-0.000459887145905696	0.00193219337574891
24157.822	-1.14376296184804e-06	-0.000439507284562837	0.0018703502561108198
24157.979	-7.85521387447726e-06	-0.00041829894112993397	0.00180387411563923
24158.135	-1.3797411190793698e-05	-0.000396547349100972	0.0016977033814626699
24158.291	-1.8724584193677e-05	-0.00037409750141723997	0.0015859508348868199
24158.447	-2.2652788242372896e-05	-0.000351273335798672	0.00144883952217906
24158.605	-2.5621803000170898e-05	-0.000327787952299409	0.00130656027793948
24158.762000000002	-2.73357801934121e-05	-0.00030446649276239104	0.00115604180606579
24158.917999999998	-2.8180901802256603e-05	-0.000281054223716098	0.0010068847405247901
24159.074	-2.7689948830999605e-05	-0.000257854080073777	0.000860755147581666
24159.23	-2.64963805571788e-05	-0.00023475788389153198	0.0007220767721180981
24159.389	-2.3912468361779198e-05	-0.00021200252244679	0.000593814036305575
24159.545	-2.0862783096064398e-05	-0.000189752928049476	0.000480758498205304
24159.701	-1.6531981832235998e-05	-0.000168602150185119	0.000383564635276941
24159.857000000004	-1.1910848176491001e-05	-0.000147694887123571	0.00030430254666609
