E	0	1
24144.818	1.51738565133263E-4	2.54411891018393E-4
24144.975	1.48068705626824E-4	2.54513658480027E-4
24145.13	1.44420580349824E-4	2.52675743212416E-4
24145.287	1.41085955545196E-4	2.48247147505231E-4
24145.443	1.37779109979967E-4	2.42706943989721E-4
24145.6	1.34907235437269E-4	2.35662703126649E-4
24145.756	1.32064610973842E-4	2.28389365067157E-4
24145.912	1.2970736289347E-4	2.208044616308E-4
24146.07	1.27354301256522E-4	2.13688798984412E-4
24146.227	1.25509010569642E-4	2.07402714952495E-4
24146.383	1.23694544390086E-4	2.02218293989407E-4
24146.54	1.22331451100082E-4	1.98454625204435E-4
24146.695	1.20998136047894E-4	1.95929305798236E-4
24146.852	1.20090497228285E-4	1.94986385323871E-4
24147.008	1.19212285120866E-4	1.95078446755124E-4
24147.164	1.18749339966644E-4	1.96471400131216E-4
24147.322	1.18317903241647E-4	1.98630563212573E-4
24147.479	1.18309437036763E-4	2.0164679764658E-4
24147.635	1.18342581288241E-4	2.05218028847352E-4
24147.791	1.1881266321468E-4	2.09419407010138E-4
24147.947	1.19330277979925E-4	2.14137527309869E-4
24148.104	1.20310360965679E-4	2.1942322709652E-4
24148.26	1.21345257382517E-4	2.25145790442612E-4
24148.416	1.22868219600905E-4	2.31330694375892E-4
24148.574	1.24479830275942E-4	2.37592147069943E-4
24148.73	1.26571914569323E-4	2.43776455281867E-4
24148.887	1.28740143449692E-4	2.49007113974989E-4
24149.043	1.31407971920773E-4	2.5336946661911E-4
24149.2	1.34154436838765E-4	2.55611001000126E-4
24149.355	1.37369925567413E-4	2.56028978353808E-4
24149.512	1.40660515471874E-4	2.53530142789522E-4
24149.67	1.44401348921789E-4	2.48616973525088E-4
24149.826	1.48164745875413E-4	2.40831447815836E-4
24149.982	1.52231725723683E-4	2.30948812423337E-4
24150.139	1.56345476476602E-4	2.1916690519771E-4
24150.295	1.60645927853361E-4	2.0613169537392E-4
24150.451	1.64963078518714E-4	1.92997750452239E-4
24150.607	1.69335714985163E-4	1.79803460809467E-4
24150.766	1.73739611996006E-4	1.6844998049991E-4
24150.922	1.78011798687663E-4	1.58305244576211E-4
24151.078	1.82210014425034E-4	1.51787908644402E-4
24151.234	1.86203085318109E-4	1.46977761134808E-4
24151.389	1.90023627607772E-4	1.46234190387055E-4
24151.545	1.93575580091661E-4	1.47215700234475E-4
24151.701	1.9695893862073E-4	1.51329026027608E-4
24151.857	1.99952071228475E-4	1.56674228088301E-4
24152.016	2.02772804536209E-4	1.63513639844251E-4
24152.172	2.05148706545287E-4	1.70744809710921E-4
24152.328	2.07302817685023E-4	1.77524714722959E-4
24152.484	2.09072807977534E-4	1.84184217244529E-4
24152.64	2.10632675341606E-4	1.88931760335726E-4
24152.797	2.11869768922466E-4	1.93253494942555E-4
24152.955	2.12940474004342E-4	1.94883872015019E-4
24153.111	2.13760321462043E-4	1.96021530454172E-4
24153.268	2.1444645114038E-4	1.9439881973952E-4
24153.424	2.14979867663656E-4	1.92454332526178E-4
24153.58	2.1542724965751E-4	1.88537172711578E-4
24153.736	2.15788243048713E-4	1.84471545740271E-4
24153.895	2.16098019443972E-4	1.79802721345916E-4
24154.05	2.16356885869654E-4	1.75190538127437E-4
24154.207	2.16566941094922E-4	1.71663246961466E-4
24154.363	2.16741756356544E-4	1.68265464212844E-4
24154.52	2.16854050761331E-4	1.67042229262765E-4
24154.678	2.16928508509794E-4	1.66091489789517E-4
24154.834	2.16919666278835E-4	1.67485755844793E-4
24154.99	2.16869864455882E-4	1.69181776946693E-4
24155.146	2.16731506988814E-4	1.72553622336565E-4
24155.303	2.16556537709633E-4	1.76071246367406E-4
24155.459	2.16306531843215E-4	1.80180599017E-4
24155.617	2.16027811716041E-4	1.8424046286636E-4
24155.773	2.15703934975746E-4	1.87948722634297E-4
24155.93	2.15368050635225E-4	1.91462589565697E-4
24156.086	2.15009937062677E-4	1.94520576638702E-4
24156.242	2.1464773797128E-4	1.97695629219697E-4
24156.4	2.14270945566389E-4	2.01131604986999E-4
24156.557	2.13897546208787E-4	2.05373460000665E-4
24156.713	2.13509589947505E-4	2.10831677344381E-4
24156.87	2.13120752429426E-4	2.17843510938137E-4
24157.025	2.12703023583618E-4	2.26667375909443E-4
24157.184	2.12277646875464E-4	2.37238472017988E-4
24157.34	2.11822845969675E-4	2.49165955064216E-4
24157.496	2.11365157953169E-4	2.61700726903936E-4
24157.652	2.10886989988625E-4	2.74673333000298E-4
24157.809	2.10412145121672E-4	2.86458537877614E-4
