0	1	2	Energy	LOF
0.38325558314960306	0.6167444168504048	-6.827871601444713e-15	24124.201	0.0008898730448851606
0.3879921966145861	0.6120078033854187	-1.2073675392798577e-15	24124.357000000004	0.0006977946449401272
0.38636067305982635	0.6136393269386916	1.4759304889366831e-12	24124.514	0.0037387545816624916
0.39293608094866567	0.6070639190513428	-1.0103029524088925e-14	24124.67	0.0034254815719493683
0.3887811394981603	0.6112188605018385	-4.912736883966318e-15	24124.826	0.0022013656676471653
0.390697925102932	0.6093020748970772	-3.774758283725532e-15	24124.982000000004	0.0011515504224898427
0.39544541109571046	0.6045545889042939	-4.3021142204224816e-15	24125.139	0.006643802041214413
0.39770502522557943	0.602294974774422	-1.3600232051658168e-15	24125.295	0.0064086269148591075
0.40433203667643675	0.5956679633235339	3.111400026512001e-14	24125.451	0.018879595118496986
0.40511108716259736	0.5948889128374013	-4.3021142204224816e-16	24125.607000000004	0.009416198281456012
0.39922537274978825	0.600774627250213	-7.979727989493313e-15	24125.764	0.001671070831936417
0.4058110114091737	0.5941889885908362	4.274358644806853e-15	24125.92	0.017972743287118446
0.40263309631334865	0.5973669036865448	9.930944955272025e-14	24126.076	0.0012345899505882489
0.4063730293290125	0.5936269706709933	4.649058915617843e-15	24126.232000000004	0.007872264969022979
0.4094136860554797	0.5905863139445289	-1.086630785351872e-14	24126.389	0.011884773520293771
0.4078722703811002	0.5921277296189089	-2.7755575615628914e-17	24126.545	0.0009700832562803711
0.41309249680105814	0.5869075031932188	5.728903462731694e-12	24126.701	0.011034790259572436
0.409963206881995	0.5900367931180154	-4.343747583845925e-15	24126.857000000004	0.0008488677511599382
0.41622418356259944	0.5837758164315124	5.889469467668107e-12	24127.014	0.0012446927203487398
0.4173988614729156	0.5826011385216798	5.4105192548448144e-12	24127.167999999998	0.007406464275739508
0.41911162849330735	0.5808883715005555	6.128111906811284e-12	24127.324	0.0054218779820537286
0.42545601284042667	0.5745439871513078	8.265624296122098e-12	24127.48	0.010356959904142135
0.4221814057942914	0.5778185941991472	6.554035092420918e-12	24127.637000000002	0.008564691332846874
0.4228824383127298	0.5771175616802627	7.008435498612187e-12	24127.792999999998	0.0007557877726022238
0.4263783341070028	0.5736216658863521	6.642367211817657e-12	24127.95	0.005956164640572127
0.4274738247626738	0.5725261752307229	6.6020799938115715e-12	24128.105	0.0004449658578615159
0.4226291132563587	0.5773708867378563	5.778988398930096e-12	24128.262000000002	0.00029135462522108136
0.4306686838064874	0.5693313161864102	7.104969390603344e-12	24128.417999999998	0.00610296722923046
0.4355173909121922	0.5644826090795471	8.260919726055249e-12	24128.574	0.011553668997510024
0.4341361837284566	0.5658638162643023	7.244926880645153e-12	24128.732000000004	0.0010183881150492304
0.43788629282559777	0.5621137071650829	9.317477345227587e-12	24128.889	0.013802520525062778
0.44201188209966114	0.5579881178895386	1.0802289618361272e-11	24129.045	0.006601961232038631
0.44020260902452574	0.559797390966271	9.196532424482484e-12	24129.201	0.0068100032512652285
0.44127053613835615	0.5587294638525975	9.05667207895533e-12	24129.357000000004	0.006648761531570334
0.4548070934092723	0.5451929065769927	1.3740938942241598e-11	24129.514	0.015472446864519474
0.4509013785983537	0.5490986213892259	1.2419051897971656e-11	24129.67	0.004887492863680715
0.44720091787531463	0.5527990821153506	9.344802709421174e-12	24129.826	0.0018172107765824037
0.4512789048899452	0.5487210950989275	1.113344139103134e-11	24129.982000000004	0.0003998595516762185
0.4572646015951546	0.5427353983898016	1.5050183321818622e-11	24130.139	0.004471162513103785
0.4616408611174693	0.5383591388691421	1.3386500241630017e-11	24130.295	0.004203895802882936
0.467723788455322	0.5322762115260251	1.865263499212233e-11	24130.451	0.0028676513592557303
0.46970796400755715	0.5302920359735156	1.892967727012973e-11	24130.607000000004	0.01422957063991865
0.47225526426222836	0.5277447357210934	1.666947135881003e-11	24130.764	0.0009200656410611097
0.48182227474873485	0.5181777252304652	2.0807855438675915e-11	24130.92	0.0066154781676691955
0.4767145353257934	0.5232854646570849	1.7114115680172404e-11	24131.076	0.0015099545864691714
0.4831482119049249	0.5168517880745604	2.0510884657376494e-11	24131.232000000004	0.008304811862116767
0.4895231764185347	0.5104768235559327	2.5537502668093737e-11	24131.389	0.010089312543118338
0.486150110304097	0.5138498896752794	2.062322534968075e-11	24131.545	0.0036928392739385323
0.49612069240836065	0.5038793075613348	3.0319621813212905e-11	24131.7	0.012421455811758507
0.49914763971680637	0.5008523602490604	3.413171134614146e-11	24131.855	0.003220060255236513
0.5097067271152178	0.490293272842345	4.243173867823913e-11	24132.012000000002	0.01175154068241656
0.5136514446398822	0.486348555320129	3.9995520784152916e-11	24132.167999999998	0.012052243549123336
0.5187571442017883	0.48124285575476344	4.34556834960631e-11	24132.324	0.007292491632692978
0.5233795822746786	0.47662041767569574	4.962953659148894e-11	24132.48	0.013067447727408806
0.5276326099803842	0.47236738996597777	5.3630475060906235e-11	24132.637000000002	0.005501708133254382
